id,date,amount,card,id_merchant
2539,2018-06-04 8:30,19.49,5.84227E+11,63
2604,2018-06-04 16:11,19.9,3.56195E+15,55
2313,2018-06-04 17:48,1.89,5.84227E+11,129
2588,2018-06-04 18:57,15.25,4.53999E+15,33
1250,2018-06-04 21:20,11.58,2.13194E+14,91
1601,2018-06-04 21:37,10.78,5.84227E+11,7
1229,2018-06-04 23:20,11.35,5.84227E+11,111
2804,2018-06-05 4:15,16.47,3.51711E+15,58
217,2018-06-05 8:19,4.6,3.56195E+15,17
3142,2018-06-05 10:44,16.56,3.56195E+15,41
2481,2018-06-05 11:13,16.96,6.75911E+11,150
2968,2018-06-05 14:48,15.35,3.5822E+15,77
2071,2018-06-05 18:00,5.39,4.7432E+18,19
428,2018-06-05 21:11,3.51,3.76028E+14,12
1288,2018-06-05 22:33,10.36,3.4412E+14,14
1244,2018-06-06 0:21,10.48,1.80099E+14,113
1973,2018-06-06 1:24,3.37,1.80099E+14,130
3415,2018-06-06 1:24,3.31,5.17595E+15,81
1596,2018-06-06 6:52,10.65,3.00783E+13,137
2365,2018-06-06 12:36,1.53,3.56195E+15,141
2359,2018-06-06 18:06,3.68,4.74104E+12,103
1538,2018-06-06 18:54,10.65,6.75911E+11,7
1667,2018-06-06 20:05,11.05,4.02791E+15,37
2210,2018-06-06 20:39,1.88,3.51695E+15,49
3115,2018-06-06 21:40,14.81,5.17595E+15,15
224,2018-06-06 21:50,749,4.31965E+12,36
2724,2018-06-06 23:08,18.11,3.53565E+15,24
715,2018-06-07 1:29,3.13,5.17595E+15,142
1742,2018-06-07 2:50,12.69,3.00783E+13,62
2224,2018-06-07 7:07,1.62,3.56107E+15,114
2276,2018-06-07 8:00,4.14,5.03843E+11,11
3360,2018-06-07 8:58,1.41,4.50641E+15,90
2105,2018-06-07 17:23,4.78,4.50641E+15,108
1277,2018-06-07 19:19,11.42,4.76105E+18,77
1428,2018-06-07 19:41,10.69,4.31965E+12,78
1987,2018-06-07 22:14,1.99,3.53565E+15,107
2080,2018-06-07 23:47,2.23,4.58696E+18,70
2808,2018-06-08 1:11,13.9,5.50071E+15,20
2152,2018-06-08 1:43,3.72,4.64401E+18,11
2552,2018-06-08 2:31,14.93,5.5706E+15,101
113,2018-06-08 5:37,9.29,3.76028E+14,4
443,2018-06-08 6:17,7.79,4.53999E+15,97
1423,2018-06-08 7:25,11.88,3.72415E+14,20
2673,2018-06-08 7:31,17.03,4.26849E+15,122
2249,2018-06-08 12:38,5.93,4.15984E+18,7
816,2018-06-08 13:48,1.98,3.51711E+15,97
2993,2018-06-08 15:21,17.8,5.5706E+15,48
1158,2018-06-08 18:48,11.04,4.72378E+18,69
2722,2018-06-09 2:00,16.42,3.00633E+13,142
1910,2018-06-09 2:21,10.7,5.5706E+15,127
2723,2018-06-09 7:29,18.82,4.18816E+15,65
2322,2018-06-09 8:28,4.54,3.53565E+15,85
3227,2018-06-09 16:11,19.22,3.56195E+15,12
3202,2018-06-09 16:31,18.7,4.83448E+15,27
1868,2018-06-09 20:17,10.07,6.01199E+15,135
3080,2018-06-09 22:02,18.89,3.56195E+15,50
3437,2018-06-09 23:50,1.03,4.31965E+12,141
2024,2018-06-10 1:43,3.61,4.16531E+18,123
2527,2018-06-10 1:56,16.26,3.4412E+14,68
1351,2018-06-10 3:32,11.15,4.26369E+15,107
2195,2018-06-10 4:34,1.25,6.50024E+15,78
2403,2018-06-10 4:37,3.32,4.71177E+15,21
3143,2018-06-10 4:54,1795,3.0182E+13,45
2717,2018-06-10 7:55,16.16,4.498E+12,10
2988,2018-06-10 8:20,15.05,5.13584E+15,127
841,2018-06-10 11:53,2.71,4.96292E+18,102
2316,2018-06-10 12:31,2.31,4.64401E+18,88
901,2018-06-10 15:58,11.6,6.50024E+15,77
308,2018-06-11 13:38,4.37,3.58135E+15,7
595,2018-06-11 15:02,1.72,4.58696E+18,5
2937,2018-06-11 18:09,13.95,4.02791E+15,42
3206,2018-06-11 19:43,15.67,5.29719E+15,78
2600,2018-06-11 20:36,15.74,3.58135E+15,120
1893,2018-06-12 2:08,10.15,4.31965E+12,64
1096,2018-06-12 6:31,11.01,3.72415E+14,58
1674,2018-06-12 7:21,10.53,4.53999E+15,114
928,2018-06-12 10:25,10.78,4.6819E+12,135
12,2018-06-12 13:46,6.69,4.16531E+18,79
1496,2018-06-12 13:58,10.88,4.71177E+15,16
1579,2018-06-12 16:28,10.45,4.53999E+15,39
1106,2018-06-12 16:33,10.29,4.15984E+18,99
2163,2018-06-12 21:59,2.46,6.50024E+15,19
574,2018-06-12 23:23,1.69,3.00633E+13,52
2872,2018-06-13 2:02,16.4,3.58135E+15,111
713,2018-06-13 5:34,0.67,3.4412E+14,48
2955,2018-06-13 8:46,17.56,4.2791E+18,102
68,2018-06-13 10:25,3.67,5.50071E+15,11
3069,2018-06-13 21:43,18.95,4.18816E+15,125
2398,2018-06-13 22:16,3.35,4.26849E+15,26
1319,2018-06-13 22:18,10.33,2.13194E+14,35
116,2018-06-14 2:24,7.52,2.13194E+14,78
1264,2018-06-14 2:45,10.2,3.56107E+15,39
1644,2018-06-14 6:41,10.18,5.13584E+15,70
2092,2018-06-14 11:31,1.06,3.56195E+15,59
431,2018-06-14 11:45,5.13,4.86676E+18,141
2979,2018-06-14 12:17,16.29,4.31965E+12,106
3450,2018-06-14 16:14,2.58,4.58696E+18,97
1955,2018-06-14 16:57,1.55,3.76028E+14,14
1485,2018-06-14 18:37,10.03,5.84227E+11,21
776,2018-06-14 20:55,2.37,4.64401E+18,59
2579,2018-06-14 22:59,14.98,4.72378E+18,11
1073,2018-06-15 2:47,11.78,3.4412E+14,62
2713,2018-06-15 3:28,19.28,5.03843E+11,25
1059,2018-06-15 3:28,10.47,3.4412E+14,116
3372,2018-06-15 5:46,3.19,3.53565E+15,56
2583,2018-06-15 9:16,12.64,4.86676E+18,56
151,2018-06-15 11:57,8.34,4.96292E+18,31
244,2018-06-15 14:55,3.69,6.50024E+15,112
2898,2018-06-15 16:47,20.81,6.50024E+15,110
3108,2018-06-15 19:45,17.34,4.76105E+18,147
2114,2018-06-15 21:15,5.52,3.51711E+15,87
1707,2018-06-16 0:05,10.09,4.83448E+15,131
3476,2018-06-16 0:32,2.72,6.50024E+15,13
1345,2018-06-16 7:02,10.56,6.50024E+15,137
1649,2018-06-16 11:51,12.9,3.76028E+14,61
1289,2018-06-16 14:43,11.5,5.13584E+15,144
249,2018-06-17 2:45,691,3.0182E+13,70
2064,2018-06-17 2:53,2.19,5.5706E+15,138
2281,2018-06-17 6:52,1.89,4.96292E+18,98
1718,2018-06-17 10:00,11.21,3.5822E+15,141
2156,2018-06-17 11:02,1.26,4.18816E+15,37
499,2018-06-17 12:59,3.85,2.13194E+14,10
1191,2018-06-17 15:59,1103,5.5706E+15,23
1383,2018-06-17 20:19,12.18,6.50024E+15,22
706,2018-06-17 20:46,2.76,5.50071E+15,147
862,2018-06-17 23:32,3.21,5.17595E+15,38
2261,2018-06-18 1:03,5.01,4.64401E+18,88
2431,2018-06-18 3:08,4.79,4.96292E+18,25
477,2018-06-18 8:04,6.23,4.53999E+15,84
1553,2018-06-18 12:54,10.11,4.96292E+18,40
3458,2018-06-18 14:11,1.42,5.01809E+11,140
761,2018-06-18 15:54,1.43,3.76028E+14,59
1609,2018-06-18 17:20,10.42,4.53999E+15,91
3474,2018-06-18 19:37,1.67,6.75911E+11,100
2218,2018-06-18 19:59,3.26,4.96292E+18,88
422,2018-06-18 22:40,6.45,3.51695E+15,18
528,2018-06-18 23:05,258,3.0143E+13,72
2614,2018-06-19 2:45,17.25,4.86676E+18,107
768,2018-06-19 2:55,3.88,5.36178E+15,76
3269,2018-06-19 3:16,15.38,3.56107E+15,113
1942,2018-06-19 4:17,3.01,4.7432E+18,128
3230,2018-06-19 7:16,15.98,3.72415E+14,47
2171,2018-06-19 8:34,1.46,5.03843E+11,125
2414,2018-06-19 8:36,4.03,4.83448E+15,32
1399,2018-06-19 10:03,10.88,4.72378E+18,102
2259,2018-06-19 14:23,1.19,4.6819E+12,6
31,2018-06-19 16:01,3.26,5.17595E+15,78
3272,2018-06-19 21:04,14.58,5.03843E+11,66
3239,2018-06-20 1:05,16.32,4.83448E+15,119
1098,2018-06-20 3:11,11.03,3.53565E+15,61
2522,2018-06-20 9:58,17.88,5.29719E+15,21
978,2018-06-20 12:30,12.47,5.29719E+15,61
1751,2018-06-20 12:53,11.98,3.0143E+13,11
1132,2018-06-20 16:52,12.56,3.0182E+13,51
1343,2018-06-21 2:23,11.05,1.80099E+14,5
1181,2018-06-21 10:44,10.31,4.15072E+15,9
2310,2018-06-21 12:19,1.96,3.4412E+14,145
1622,2018-06-21 13:16,1102,5.0188E+11,128
1122,2018-06-21 13:21,13.61,5.5706E+15,31
2372,2018-06-21 14:24,4.13,3.76028E+14,10
1100,2018-06-21 19:30,10.15,4.96292E+18,30
3051,2018-06-21 22:11,20.65,4.15072E+15,42
3034,2018-06-21 22:14,17.51,5.17595E+15,111
300,2018-06-21 23:51,6.8,4.26369E+15,92
1021,2018-06-22 0:30,10.84,4.74104E+12,77
293,2018-06-22 2:14,2.82,5.36178E+15,123
2396,2018-06-22 3:55,5.14,4.96292E+18,140
2430,2018-06-22 4:44,3.95,4.18816E+15,75
2582,2018-06-22 6:16,1813,4.31965E+12,40
1826,2018-06-22 7:42,10.16,3.76028E+14,33
712,2018-06-22 7:42,2.88,4.72378E+18,10
2283,2018-06-22 11:53,1.29,3.51711E+15,77
980,2018-06-22 15:20,10.04,5.0188E+11,150
2725,2018-06-22 16:08,14.45,4.498E+12,149
120,2018-06-22 16:17,7.12,5.84227E+11,36
1736,2018-06-22 20:36,10.27,3.56195E+15,39
3245,2018-06-22 22:49,17.73,3.4412E+14,74
2032,2018-06-23 0:39,2.12,3.00633E+13,143
2131,2018-06-23 6:24,5.57,5.01809E+11,140
3194,2018-06-23 6:43,19.67,4.58696E+18,26
2484,2018-06-23 7:12,18.56,4.83448E+15,64
1321,2018-06-23 9:15,11.11,5.84227E+11,37
3367,2018-06-23 9:17,2.38,4.27647E+12,78
1101,2018-06-23 10:06,11.79,3.76028E+14,5
245,2018-06-23 17:02,5.88,4.7432E+18,27
649,2018-06-23 19:20,1.84,4.27647E+12,143
2736,2018-06-23 20:40,13.6,4.498E+12,107
3218,2018-06-23 22:36,16.61,4.31965E+12,144
2374,2018-06-24 6:44,2.36,3.00783E+13,88
2833,2018-06-24 7:28,18.6,5.17595E+15,44
3152,2018-06-24 11:37,16.99,5.0188E+11,134
1268,2018-06-24 15:26,10.69,4.26369E+15,41
358,2018-06-24 15:48,4.88,4.498E+12,3
2468,2018-06-24 20:23,17.37,5.17595E+15,111
1391,2018-06-24 21:50,11.12,5.36178E+15,53
2,2018-06-24 22:54,4.96,4.86676E+18,61
3141,2018-06-25 5:30,14.54,6.01199E+15,16
1564,2018-06-25 6:51,11.72,5.84227E+11,60
319,2018-06-25 7:07,3.09,6.50024E+15,133
1523,2018-06-25 9:17,11.53,3.72415E+14,77
3099,2018-06-25 10:37,14.45,3.58135E+15,107
2903,2018-06-25 13:11,18.34,4.53999E+15,14
2569,2018-06-25 16:31,17.9,6.01199E+15,13
548,2018-06-25 16:44,2.06,4.26849E+15,100
2676,2018-06-25 20:22,15.25,5.50071E+15,130
69,2018-06-25 20:51,7.29,5.0188E+11,11
3293,2018-06-25 20:59,16.1,5.0188E+11,38
645,2018-06-26 6:14,1.36,4.64401E+18,12
2447,2018-06-26 6:58,2.64,4.26849E+15,67
2467,2018-06-26 8:00,15.94,5.03843E+11,141
1606,2018-06-26 9:10,10.2,6.01199E+15,84
3246,2018-06-26 17:36,17.44,3.53565E+15,102
648,2018-06-26 18:26,1.04,3.51695E+15,13
3318,2018-06-27 1:27,1592,5.0188E+11,136
2483,2018-06-27 4:52,17.03,4.2791E+18,53
297,2018-06-27 8:22,6.68,5.17595E+15,150
2474,2018-06-27 12:40,14.9,5.84227E+11,2
2264,2018-06-27 14:33,5.24,3.72415E+14,26
498,2018-06-27 14:34,2.69,5.03843E+11,67
2075,2018-06-27 15:32,4.71,3.58135E+15,75
813,2018-06-27 16:38,2.87,4.26849E+15,114
169,2018-06-27 22:41,9.84,3.00783E+13,129
1694,2018-06-28 11:26,10.73,4.96292E+18,30
2391,2018-06-28 12:21,5.41,4.6819E+12,33
612,2018-06-28 13:11,1.37,4.53999E+15,131
2997,2018-06-28 15:12,14.58,4.6819E+12,75
2357,2018-06-28 16:02,3.81,5.13584E+15,5
3017,2018-06-28 16:13,16.04,4.74104E+12,101
1226,2018-06-28 20:29,10.85,6.01199E+15,88
1129,2018-06-28 21:13,1108,5.0188E+11,35
1664,2018-06-28 22:02,10.16,5.29719E+15,2
979,2018-06-29 4:03,10.06,2.13194E+14,129
2165,2018-06-29 4:54,4.4,4.02791E+15,12
2783,2018-06-29 6:24,16.3,6.50024E+15,51
1008,2018-06-29 10:43,10.98,5.13584E+15,137
2726,2018-06-29 10:46,14.5,4.64401E+18,22
414,2018-06-29 15:35,7.99,4.64401E+18,70
773,2018-06-29 17:07,2.79,4.02791E+15,146
1876,2018-06-29 17:52,10.19,4.16531E+18,108
2693,2018-06-29 19:04,15.53,3.53565E+15,73
2506,2018-06-29 20:43,17.56,4.6819E+12,118
100,2018-06-29 21:52,8.55,5.50071E+15,103
1610,2018-06-29 22:15,10.49,4.58696E+18,66
3251,2018-06-29 23:08,13.99,4.72378E+18,32
260,2018-06-30 1:02,6.65,5.84227E+11,86
140,2018-06-30 1:30,3.24,3.00633E+13,106
1004,2018-06-30 1:51,10.31,4.50641E+15,14
654,2018-06-30 1:56,121,3.4412E+14,20
2228,2018-06-30 2:40,4.54,4.27647E+12,104
671,2018-06-30 3:05,2.27,3.72415E+14,87
584,2018-06-30 3:45,3.21,3.51695E+15,111
410,2018-06-30 8:01,6.4,5.84227E+11,12
519,2018-06-30 10:51,2.09,4.53999E+15,26
2824,2018-06-30 13:21,16.83,3.0182E+13,99
468,2018-06-30 15:38,4.59,5.84227E+11,26
920,2018-06-30 16:39,11.15,4.7432E+18,137
1625,2018-06-30 19:22,11.2,4.16531E+18,126
2443,2018-06-30 23:06,4.32,3.58135E+15,122
481,2018-07-01 2:44,9.22,4.498E+12,143
1675,2018-07-01 3:34,10.09,4.86676E+18,44
1907,2018-07-01 4:06,10.24,3.53565E+15,19
2893,2018-07-01 4:31,17.11,3.00633E+13,23
1412,2018-07-01 5:32,10.46,4.76105E+18,24
491,2018-07-01 12:44,3.64,4.50641E+15,91
2794,2018-07-01 14:33,20.5,4.15984E+18,111
853,2018-07-01 20:25,1.03,4.02791E+15,19
286,2018-07-01 20:26,4.42,5.84227E+11,72
2915,2018-07-01 21:53,18.09,4.498E+12,38
1915,2018-07-01 23:06,10.26,4.86676E+18,94
53,2018-07-01 23:42,7.52,4.53999E+15,95
828,2018-07-02 4:53,0.7,5.84227E+11,103
2168,2018-07-02 8:25,5.5,5.29719E+15,127
3066,2018-07-02 14:48,14.71,4.26369E+15,28
1278,2018-07-02 17:57,10.75,4.26369E+15,3
1641,2018-07-02 18:09,11.15,5.01809E+11,129
3439,2018-07-02 21:40,2.14,4.72378E+18,37
1170,2018-07-03 1:23,10.75,3.53565E+15,3
2738,2018-07-03 10:54,19.86,4.72378E+18,54
3137,2018-07-03 12:54,18.54,4.16531E+18,132
3046,2018-07-03 14:08,15.96,4.02791E+15,20
3225,2018-07-03 14:56,1398,3.58135E+15,8
1737,2018-07-03 18:27,11.08,3.4412E+14,45
1965,2018-07-03 21:30,4.78,6.75911E+11,113
2422,2018-07-03 21:31,1.27,5.29719E+15,116
1003,2018-07-04 0:58,11.07,4.16531E+18,136
2703,2018-07-04 8:51,18.93,2.13194E+14,26
56,2018-07-04 10:44,4.08,5.50071E+15,100
1236,2018-07-04 11:19,10.58,4.58696E+18,77
2732,2018-07-04 12:08,15.32,5.36178E+15,36
606,2018-07-04 17:28,89,5.5706E+15,112
1253,2018-07-04 19:25,11.42,5.5706E+15,144
448,2018-07-04 19:48,7.37,4.53999E+15,122
2271,2018-07-05 0:07,2.03,4.31965E+12,64
20,2018-07-05 1:36,5.15,4.31965E+12,27
393,2018-07-05 4:10,4.14,4.15984E+18,33
1381,2018-07-05 10:42,12.71,3.56195E+15,40
2864,2018-07-05 11:56,16.13,3.0143E+13,3
1697,2018-07-05 13:07,11.84,3.0182E+13,60
2513,2018-07-05 13:12,15.03,4.83448E+15,21
2754,2018-07-05 15:03,19.2,5.13584E+15,64
1980,2018-07-05 16:01,3.92,4.71177E+15,50
2268,2018-07-05 17:19,3.43,4.86676E+18,141
2263,2018-07-05 17:38,2.37,5.29719E+15,43
238,2018-07-05 18:44,3.68,3.00633E+13,91
1017,2018-07-05 19:03,11.29,4.7432E+18,69
196,2018-07-05 20:28,5.59,5.01809E+11,83
983,2018-07-05 23:24,10.55,5.0188E+11,134
2204,2018-07-06 1:07,4.72,4.27647E+12,32
1561,2018-07-06 1:08,11.74,4.58696E+18,52
2576,2018-07-06 3:02,16.99,6.75911E+11,16
2134,2018-07-06 6:07,3.65,3.72415E+14,123
577,2018-07-06 6:09,1.48,4.74104E+12,145
2001,2018-07-06 10:25,1.8,4.96292E+18,75
440,2018-07-06 13:10,9.84,4.64401E+18,77
3298,2018-07-06 13:19,18.84,5.13584E+15,13
2959,2018-07-06 15:58,17.63,5.13584E+15,63
560,2018-07-06 16:12,117,3.4412E+14,62
93,2018-07-06 16:16,8.74,4.26369E+15,66
2923,2018-07-06 21:14,15.84,3.51695E+15,119
1162,2018-07-06 21:27,11.67,3.56107E+15,84
3073,2018-07-06 22:04,18.29,5.0188E+11,99
614,2018-07-07 0:11,2.75,4.498E+12,126
2017,2018-07-07 0:40,1.76,4.74104E+12,12
1283,2018-07-07 4:47,10.6,5.0188E+11,84
3101,2018-07-07 13:13,18.56,5.84227E+11,121
351,2018-07-07 14:55,7.41,6.75911E+11,98
2010,2018-07-07 17:26,1.89,5.03843E+11,30
965,2018-07-07 17:29,10.54,4.58696E+18,106
3161,2018-07-07 21:48,20.6,3.56107E+15,29
961,2018-07-07 21:50,11.62,4.2791E+18,125
716,2018-07-08 1:35,3.03,5.17595E+15,66
2421,2018-07-08 2:51,1.08,5.84227E+11,93
3435,2018-07-08 4:01,1.24,4.498E+12,4
669,2018-07-08 4:14,0.86,4.72378E+18,144
459,2018-07-08 5:26,4.06,4.74104E+12,66
2656,2018-07-08 5:45,16.66,5.13584E+15,41
1476,2018-07-08 12:07,10.45,5.13584E+15,14
579,2018-07-08 14:04,1.75,3.56107E+15,144
3103,2018-07-08 14:11,17.16,4.53999E+15,6
794,2018-07-08 14:50,3.13,6.75911E+11,23
360,2018-07-08 20:35,5.21,4.02791E+15,128
2341,2018-07-08 23:55,2.73,5.50071E+15,63
3484,2018-07-08 23:57,2.44,4.16531E+18,104
946,2018-07-09 0:36,11.06,5.29719E+15,139
2272,2018-07-09 1:47,4.46,4.02791E+15,93
1085,2018-07-09 2:30,12.04,3.00633E+13,118
2354,2018-07-09 2:42,3.17,3.0143E+13,42
2566,2018-07-09 5:40,13.59,4.83448E+15,89
742,2018-07-09 6:17,1.46,3.5822E+15,15
25,2018-07-09 7:58,3.59,3.58135E+15,99
2067,2018-07-09 11:52,1.4,4.76105E+18,47
2153,2018-07-09 13:22,4,4.74104E+12,80
470,2018-07-10 1:28,4.11,6.01199E+15,86
711,2018-07-10 5:18,3.64,4.26369E+15,88
1820,2018-07-10 8:29,10.23,3.0182E+13,36
186,2018-07-10 12:31,8.74,5.50071E+15,96
1034,2018-07-10 12:33,10.01,3.53565E+15,35
1539,2018-07-10 13:06,11.13,4.53999E+15,44
896,2018-07-10 17:57,10.46,5.50071E+15,118
1512,2018-07-10 18:23,10.36,4.15072E+15,108
1152,2018-07-10 21:47,10.39,5.0188E+11,134
1562,2018-07-10 22:55,11.96,5.0188E+11,110
705,2018-07-11 4:08,3.17,3.5822E+15,22
2812,2018-07-11 4:10,16.81,3.0143E+13,74
1327,2018-07-11 5:48,10.1,3.5822E+15,5
3382,2018-07-11 5:51,2.22,3.53565E+15,59
184,2018-07-11 6:19,8.4,3.58135E+15,33
2511,2018-07-11 9:57,14.8,4.2791E+18,58
3322,2018-07-11 11:48,16.37,5.03843E+11,150
2038,2018-07-11 15:16,4.8,3.5822E+15,50
1334,2018-07-11 16:55,1159,3.00783E+13,107
1497,2018-07-11 17:02,10.86,4.26849E+15,142
32,2018-07-11 18:10,4.75,3.53565E+15,9
2426,2018-07-11 18:13,3.01,4.50641E+15,83
2829,2018-07-11 19:50,18.4,4.15072E+15,79
2305,2018-07-11 21:03,1.67,4.31965E+12,44
1478,2018-07-12 1:40,11.75,3.56195E+15,2
1432,2018-07-12 3:45,10.71,3.5822E+15,127
2429,2018-07-12 4:16,3.69,5.50071E+15,74
1872,2018-07-12 15:46,13.75,4.96292E+18,88
3075,2018-07-12 15:54,15.91,3.56107E+15,42
2135,2018-07-12 17:52,4.34,4.16531E+18,131
908,2018-07-12 17:57,10.83,4.498E+12,136
1563,2018-07-12 18:38,10.66,3.53565E+15,12
935,2018-07-12 23:07,10.17,4.7432E+18,103
2200,2018-07-13 0:08,1.96,5.29719E+15,31
879,2018-07-13 6:03,10.48,4.7432E+18,46
872,2018-07-13 6:19,1.56,3.72415E+14,3
1128,2018-07-13 10:50,11.29,1.80099E+14,90
2651,2018-07-13 11:20,17.83,4.64401E+18,9
2514,2018-07-13 11:33,17.33,4.15984E+18,134
1529,2018-07-13 15:58,10.03,4.26369E+15,33
1787,2018-07-13 16:44,11.95,6.01199E+15,97
690,2018-07-13 19:47,267,3.0182E+13,5
1574,2018-07-14 1:12,10.16,4.72378E+18,35
1888,2018-07-14 1:13,12.4,3.58135E+15,101
1639,2018-07-14 2:08,10.18,6.50024E+15,102
1349,2018-07-14 6:09,1160,3.00783E+13,136
3489,2018-07-14 6:58,3.47,4.18816E+15,122
1590,2018-07-14 10:14,10.01,3.0143E+13,148
2599,2018-07-14 16:02,15.89,4.27647E+12,141
2252,2018-07-14 16:11,3.07,4.15984E+18,81
558,2018-07-14 17:44,0.53,4.50641E+15,81
534,2018-07-14 19:07,1.14,4.2791E+18,74
2288,2018-07-14 19:46,1.37,4.53999E+15,63
1595,2018-07-14 22:06,10.68,4.96292E+18,47
454,2018-07-14 23:03,4,4.15984E+18,15
359,2018-07-15 1:35,3.23,4.50641E+15,41
1526,2018-07-15 4:50,10.13,3.53565E+15,137
131,2018-07-15 7:33,9.89,6.50024E+15,68
963,2018-07-15 8:56,10.21,5.29719E+15,147
2920,2018-07-15 10:25,18.7,4.26849E+15,24
1514,2018-07-15 17:44,10.45,4.96292E+18,80
2266,2018-07-15 18:24,4.39,4.58696E+18,64
2845,2018-07-15 20:39,19.2,5.29719E+15,22
2659,2018-07-15 22:07,15.51,5.13584E+15,83
484,2018-07-16 5:15,3.77,4.15984E+18,18
3213,2018-07-16 5:28,17.91,5.50071E+15,127
3416,2018-07-16 7:21,1.27,3.00633E+13,5
419,2018-07-16 9:01,6.34,4.58696E+18,135
1257,2018-07-16 9:15,10.94,5.50071E+15,35
2858,2018-07-16 9:25,14.78,5.17595E+15,72
1352,2018-07-16 19:27,11.5,3.56107E+15,57
323,2018-07-16 20:11,3.26,3.0182E+13,140
2668,2018-07-17 4:19,21.5,4.26369E+15,101
2950,2018-07-17 5:35,14.74,5.03843E+11,134
1187,2018-07-17 6:44,11.71,3.51695E+15,107
3011,2018-07-17 8:10,16.21,4.58696E+18,83
2023,2018-07-17 9:00,3.97,4.498E+12,143
721,2018-07-17 10:11,233,3.51695E+15,73
2737,2018-07-17 14:28,17.9,3.56195E+15,72
824,2018-07-17 16:30,0.69,3.51711E+15,145
1172,2018-07-17 18:07,10.07,4.26849E+15,31
755,2018-07-17 22:11,0.52,4.50641E+15,142
2932,2018-07-17 23:45,13.75,4.71177E+15,33
2336,2018-07-18 0:07,1.54,4.6819E+12,75
762,2018-07-18 2:21,1,5.0188E+11,95
2525,2018-07-18 2:32,19.15,5.17595E+15,12
2179,2018-07-18 5:43,2.74,4.58696E+18,73
1124,2018-07-18 8:04,10.45,3.58135E+15,103
136,2018-07-18 9:19,974,3.4412E+14,19
1444,2018-07-18 15:02,10.01,4.64401E+18,88
2763,2018-07-18 19:18,19.32,4.6819E+12,20
2306,2018-07-18 23:24,4.2,2.13194E+14,109
2417,2018-07-19 1:03,2.84,4.83448E+15,93
118,2018-07-19 1:51,10.08,5.84227E+11,22
1160,2018-07-19 5:57,10.14,5.84227E+11,29
1983,2018-07-19 9:12,5.48,3.0143E+13,16
2480,2018-07-19 10:03,16.92,6.50024E+15,10
663,2018-07-19 11:23,2.06,4.7432E+18,67
737,2018-07-19 11:34,3.74,4.2791E+18,128
2680,2018-07-19 16:11,19.12,5.5706E+15,17
3165,2018-07-19 19:49,19.15,5.03843E+11,7
210,2018-07-19 22:50,6.4,6.01199E+15,108
3114,2018-07-20 4:37,18.3,5.0188E+11,40
1634,2018-07-20 11:37,13.5,3.51695E+15,10
1285,2018-07-20 14:22,10.04,3.56195E+15,78
514,2018-07-20 14:53,12.09,5.84227E+11,20
1768,2018-07-20 15:42,11.48,4.18816E+15,44
3226,2018-07-20 18:07,18.01,4.96292E+18,95
2180,2018-07-20 19:12,4.22,5.5706E+15,10
2908,2018-07-21 1:01,15.46,4.15984E+18,112
1543,2018-07-21 1:41,10.07,3.51695E+15,121
1367,2018-07-21 2:00,11.1,4.53999E+15,90
2803,2018-07-21 6:21,16.74,4.7432E+18,44
2279,2018-07-21 7:26,5.11,4.15984E+18,140
1623,2018-07-21 9:34,12.16,5.01809E+11,116
3472,2018-07-21 10:54,3.46,5.01809E+11,118
682,2018-07-21 11:08,291,3.0143E+13,119
2571,2018-07-21 11:17,16.53,4.58696E+18,1
3224,2018-07-21 15:39,17.53,3.4412E+14,142
633,2018-07-21 23:12,1.42,3.53565E+15,117
1519,2018-07-22 0:53,11.14,4.6819E+12,118
2425,2018-07-22 1:03,1.2,4.31965E+12,11
1282,2018-07-22 12:37,10.33,6.75911E+11,96
2309,2018-07-22 14:37,5.55,5.29719E+15,81
2542,2018-07-22 17:51,15.47,3.56107E+15,93
42,2018-07-22 18:28,7.24,6.50024E+15,67
2140,2018-07-22 18:58,2.55,3.0143E+13,102
51,2018-07-23 6:21,5.64,4.71177E+15,30
1763,2018-07-23 7:33,11.45,5.84227E+11,79
2446,2018-07-23 10:37,4.15,3.72415E+14,45
851,2018-07-23 12:02,1.13,5.13584E+15,15
701,2018-07-23 15:52,1.87,3.5822E+15,70
1206,2018-07-23 18:59,11.82,4.83448E+15,142
2690,2018-07-23 22:05,17.21,4.15072E+15,34
1807,2018-07-23 23:27,10.97,4.50641E+15,79
2654,2018-07-24 2:49,16.36,4.74104E+12,142
1217,2018-07-24 3:14,10.17,3.51711E+15,77
3358,2018-07-24 6:24,1.13,4.7432E+18,141
345,2018-07-24 7:40,3.35,4.72378E+18,108
725,2018-07-24 10:05,0.89,5.50071E+15,27
3024,2018-07-24 10:27,18.98,3.0182E+13,124
1597,2018-07-24 10:40,10.65,3.00633E+13,85
1719,2018-07-24 14:15,12.76,3.53565E+15,92
2088,2018-07-24 14:44,5.02,4.26849E+15,136
3430,2018-07-24 16:09,2.82,4.74104E+12,32
866,2018-07-24 16:40,1.24,4.27647E+12,46
3049,2018-07-24 17:42,16.75,3.53565E+15,123
29,2018-07-24 20:45,7.78,4.71177E+15,92
883,2018-07-24 21:03,12.89,4.7432E+18,29
1348,2018-07-24 22:42,1108,3.58135E+15,35
1248,2018-07-25 0:49,10.41,4.2791E+18,32
2438,2018-07-25 0:52,5.69,4.15072E+15,29
1631,2018-07-25 6:25,12.17,3.0182E+13,2
1426,2018-07-25 6:54,12.24,1.80099E+14,78
